MPID,min emittance
23475.0,0.2
776952.0,0.2
23499.0,0.2
11147.0,0.3
1025598.0,0.9
1025752.0,1.0
552552.0,0.3
1025781.0,1.0
548598.0,1.0
550895.0,0.3
28174.0,0.9
23059.0,0.2
545541.0,0.3
562283.0,1.1
760513.0,1.3
571558.0,0.1
23036.0,0.5
561926.0,0.8
862664.0,0.4
7824.0,0.7
27194.0,0.5
1025571.0,0.4
608555.0,0.2
19409.0,0.2
23097.0,0.6
27834.0,0.8
1025732.0,0.9
31235.0,0.1
545760.0,0.3
557733.0,0.8
779233.0,0.1
27882.0,0.3
28722.0,0.7
752798.0,1.3
546643.0,0.2
23513.0,0.7
853163.0,0.3
697038.0,0.7
23804.0,1.1
7128.0,0.2
20727.0,0.1
764434.0,0.9
766862.0,1.0
23350.0,0.7
865500.0,0.4
23505.0,0.7
697044.0,0.8
765356.0,0.8
19292.0,0.2
551886.0,0.2
19311.0,inf
27922.0,0.3
551561.0,inf
7979.0,0.7
23383.0,0.6
27839.0,0.3
570324.0,inf
23406.0,0.6
570930.0,0.1
23405.0,0.3
20015.0,0.1
27827.0,0.8
971707.0,0.1
978920.0,0.5
13274.0,0.2
29398.0,0.2
27828.0,0.7
24292.0,0.8
19384.0,0.2
14088.0,0.8
555760.0,0.5
1025743.0,1.1
504729.0,0.6
541275.0,0.9
567296.0,0.8
672671.0,0.3
570437.0,0.8
605034.0,0.5
568289.0,0.1
605843.0,inf
755243.0,1.0
773439.0,0.2
567178.0,0.1
689925.0,inf
640058.0,0.3
556417.0,0.9
546707.0,0.3
549697.0,0.1
764430.0,0.8
27636.0,0.1
27832.0,0.2
549869.0,0.4
569149.0,0.7
3821.0,0.6
27833.0,0.7
27829.0,0.4
27635.0,0.1
22975.0,0.6
8192.0,0.7
1025905.0,0.9
9125.0,0.2
644225.0,0.1
27830.0,0.3
690516.0,0.1
9126.0,0.2
23465.0,0.6
25491.0,inf
9262.0,0.8
9127.0,0.1
643370.0,0.8
764561.0,0.3
10341.0,0.2
550798.0,0.3
764717.0,0.3
697030.0,1.1
643902.0,0.3
551176.0,inf
28075.0,0.5
223.0,0.2
733.0,inf
557397.0,0.7
754118.0,0.2
4555.0,0.3
765525.0,0.9
755256.0,1.0
558111.0,0.5
643002.0,1.2
673168.0,0.2
553432.0,0.3
753345.0,0.5
27831.0,0.3
690785.0,1.1
754196.0,0.5
754710.0,0.2
754517.0,0.6
549565.0,inf
775935.0,0.5
757074.0,0.6
10402.0,0.8
550474.0,1.1
643243.0,0.8
754212.0,0.1
643279.0,0.8
550593.0,inf
643101.0,0.8
546202.0,1.3
549207.0,0.9
10401.0,0.7
556041.0,0.3
567680.0,0.1
550498.0,0.2
551740.0,inf
27501.0,0.6
7739.0,0.7
3970.0,0.8
550320.0,inf
5033.0,1.0
38975.0,0.8
24336.0,0.4
7297.0,0.3
6922.0,0.1
10851.0,inf
546546.0,0.2
605853.0,0.2
6930.0,inf
7000.0,inf
7949.0,0.1
7825.0,0.2
549389.0,1.3
7323.0,0.6
8812.0,0.2
553342.0,0.1
8217.0,0.2
554051.0,0.8
6870.0,0.3
13978.0,0.7
14193.0,0.7
4829.0,0.7
4002.0,0.8
13946.0,0.7
684652.0,0.3
8415.0,0.2
8414.0,0.3
972825.0,0.4
10492.0,0.2
13947.0,0.1
3042.0,0.3
13948.0,0.2
558118.0,inf
15951.0,0.1
555358.0,1.4
32331.0,inf
567752.0,0.6
556194.0,1.0
569106.0,0.8
755177.0,1.2
776185.0,inf
27291.0,0.5
765685.0,inf
616378.0,0.1
989590.0,0.1
20991.0,inf
778717.0,1.1
765921.0,0.2
625181.0,inf
27474.0,0.4
30284.0,0.1
557296.0,0.8
12729.0,0.9
989511.0,0.7
6621.0,0.9
867749.0,0.5
9673.0,0.9
12814.0,0.1
6428.0,0.8
16053.0,1.7
989549.0,0.7
644369.0,0.3
992141.0,0.7
760432.0,1.4
545735.0,inf
568887.0,inf
12912.0,inf
754071.0,0.2
989528.0,0.8
29616.0,inf
28453.0,0.6
8613.0,0.9
756187.0,0.1
763700.0,2.0
558955.0,1.0
9238.0,0.9
1014168.0,0.1
684956.0,1.8
20461.0,0.3
567666.0,0.1
6252.0,0.2
989591.0,0.5
568052.0,0.7
8212.0,1.3
850916.0,0.1
850948.0,0.6
989573.0,0.8
632715.0,0.3
2928.0,1.1
655360.0,0.7
22375.0,0.1
554405.0,0.2
8208.0,1.7
13334.0,0.2
28423.0,0.1
6065.0,0.2
13456.0,0.1
8207.0,1.5
775528.0,0.2
546190.0,1.7
763429.0,0.1
864675.0,0.1
29257.0,inf
776150.0,0.7
611630.0,0.1
989543.0,0.8
989553.0,0.9
676121.0,0.1
36600.0,0.1
15556.0,0.9
12535.0,0.6
1020631.0,0.2
554238.0,1.5
974381.0,0.1
18805.0,inf
11585.0,0.6
866850.0,0.3
13445.0,0.8
677191.0,inf
487.0,0.2
484.0,1.3
680731.0,0.8
15557.0,0.9
950217.0,0.5
567931.0,inf
27409.0,0.1
989638.0,1.5
10289.0,1.0
22977.0,0.5
552200.0,inf
989643.0,1.2
763359.0,0.5
13326.0,0.9
13327.0,1.2
675524.0,0.2
23108.0,0.5
989516.0,0.6
774149.0,0.8
989530.0,1.5
770690.0,0.3
974434.0,1.1
8257.0,0.1
3779.0,0.8
570268.0,1.4
684690.0,0.5
7844.0,0.1
989522.0,0.1
989538.0,0.2
11583.0,0.8
989403.0,1.1
755367.0,0.6
865139.0,1.1
570099.0,0.4
672302.0,0.7
9159.0,1.1
673633.0,0.1
22991.0,0.4
774305.0,0.6
989535.0,0.9
557664.0,0.2
542734.0,0.3
13687.0,0.1
770602.0,1.2
29396.0,0.9
7670.0,0.9
38970.0,0.1
9672.0,1.0
8147.0,0.9
849318.0,0.7
754019.0,1.0
7904.0,1.1
569548.0,0.5
23038.0,0.4
32616.0,0.1
7374.0,0.3
7447.0,0.9
550514.0,0.5
8931.0,0.1
765334.0,inf
638765.0,1.1
695836.0,0.3
685935.0,0.2
28323.0,0.1
504580.0,1.2
568666.0,0.6
13868.0,inf
567776.0,0.4
569109.0,1.4
989539.0,0.8
23486.0,0.1
384.0,0.6
27300.0,0.7
29711.0,0.4
7449.0,0.9
762633.0,1.0
41414.0,0.2
755478.0,1.0
8934.0,0.2
765253.0,1.6
752529.0,1.3
1047.0,0.2
554410.0,inf
27678.0,1.5
781698.0,1.3
23484.0,0.4
546285.0,1.2
30058.0,0.1
22950.0,0.1
27891.0,0.2
770071.0,0.8
8930.0,0.6
765533.0,1.0
551092.0,0.2
8719.0,0.1
6968.0,inf
675976.0,0.7
989648.0,0.9
546684.0,0.2
14588.0,0.4
8262.0,1.0
989635.0,1.6
776250.0,0.3
8187.0,0.2
25005.0,0.1
568328.0,1.3
18937.0,0.4
541899.0,0.1
29959.0,0.4
996943.0,0.2
715514.0,inf
774146.0,0.2
684969.0,0.6
550469.0,inf
18992.0,0.1
41283.0,inf
619611.0,inf
10223.0,0.5
8857.0,0.8
6960.0,0.2
22323.0,0.1
989405.0,0.2
8720.0,0.1
762411.0,0.9
31935.0,1.0
8713.0,0.1
754329.0,0.1
755391.0,0.5
28508.0,0.1
8716.0,0.1
6984.0,0.7
766916.0,0.9
769970.0,1.0
542180.0,0.7
573721.0,0.1
545659.0,0.6
567913.0,0.8
25003.0,inf
7607.0,0.3
608439.0,1.2
545482.0,0.4
556094.0,1.5
31040.0,0.8
7505.0,0.9
989636.0,1.4
541013.0,0.8
23054.0,0.2
989594.0,0.2
752773.0,0.4
32059.0,0.9
989625.0,0.8
8085.0,0.2
8714.0,0.1
754246.0,0.1
2079.0,1.0
989609.0,1.8
8717.0,0.1
861979.0,0.7
989575.0,0.9
780260.0,0.1
10246.0,0.4
505034.0,0.1
764305.0,0.2
776740.0,0.4
12927.0,0.7
28683.0,0.6
861911.0,1.4
770252.0,0.2
761574.0,0.2
23137.0,0.2
13134.0,0.3
769836.0,0.1
27255.0,0.5
998413.0,1.0
8235.0,0.7
673798.0,0.2
29465.0,0.7
743867.0,0.2
998299.0,1.0
31220.0,0.6
989610.0,0.2
25013.0,0.9
989513.0,1.0
8932.0,0.8
570961.0,1.3
765313.0,0.3
4784.0,1.8
7667.0,0.9
6304.0,inf
996941.0,0.2
541785.0,0.5
5470.0,0.7
768197.0,1.1
989563.0,0.3
7446.0,0.9
989579.0,0.2
989547.0,0.2
505212.0,0.5
14628.0,0.2
8098.0,0.2
989571.0,0.2
677028.0,0.6
13148.0,0.1
550685.0,0.2
776205.0,0.4
20210.0,0.9
8943.0,inf
32455.0,inf
7986.0,0.1
850468.0,1.4
32493.0,0.3
555359.0,0.2
8275.0,0.2
21879.0,0.9
989583.0,0.2
770583.0,1.1
19138.0,0.6
19241.0,inf
29679.0,0.8
777672.0,0.3
770615.0,0.4
632532.0,0.4
10559.0,1.0
27362.0,0.8
696740.0,0.2
989407.0,1.5
14652.0,1.0
866066.0,0.9
24972.0,0.1
559588.0,1.3
558050.0,0.6
22531.0,inf
12867.0,inf
853231.0,0.1
998713.0,0.5
4419.0,0.2
763712.0,1.9
763705.0,0.3
555056.0,0.2
764698.0,0.2
13900.0,0.3
28978.0,0.9
550998.0,inf
560861.0,0.5
12866.0,0.2
752930.0,0.3
935266.0,1.3
866826.0,0.9
557950.0,inf
18771.0,0.9
545603.0,inf
561710.0,0.4
28793.0,1.4
766796.0,0.1
25014.0,0.3
546321.0,0.7
19885.0,0.2
12525.0,0.4
765254.0,0.7
23127.0,inf
539.0,0.1
19097.0,0.1
765535.0,0.2
8267.0,0.5
552191.0,0.6
10560.0,0.9
8249.0,0.6
19156.0,0.2
5328.0,0.2
568619.0,1.2
540540.0,1.4
27178.0,0.1
770398.0,0.2
9330.0,0.2
764365.0,0.2
23091.0,0.9
24859.0,0.8
14037.0,0.8
755139.0,1.4
19996.0,0.2
23697.0,0.6
11674.0,0.1
12637.0,inf
22184.0,0.3
6270.0,0.5
998429.0,0.7
18946.0,0.4
996944.0,0.5
556953.0,0.5
12640.0,0.4
12641.0,0.4
7251.0,0.4
1021504.0,0.4
6653.0,0.4
12642.0,0.4
4651.0,0.6
11919.0,0.7
12644.0,0.4
552185.0,0.2
29763.0,0.1
23048.0,0.1
6798.0,0.5
765926.0,0.8
1001079.0,1.5
19376.0,0.7
763059.0,1.3
765887.0,2.3
504838.0,0.5
24932.0,1.2
23138.0,0.1
989645.0,0.1
9890.0,0.7
770618.0,1.0
566698.0,inf
14038.0,0.1
11713.0,0.6
19406.0,inf
763200.0,0.7
765851.0,0.1
3342.0,0.1
776912.0,0.1
559001.0,1.2
14039.0,0.1
762019.0,1.3
886.0,0.1
7288.0,0.1
40189.0,0.3
19270.0,0.6
39626.0,0.6
554061.0,1.4
30943.0,0.8
989646.0,1.1
13811.0,0.9
560357.0,1.2
9413.0,0.3
675010.0,0.1
23084.0,0.2
989534.0,1.0
560558.0,0.3
39886.0,0.5
38220.0,0.5
7714.0,1.1
25053.0,inf
27508.0,0.2
775044.0,0.3
552454.0,0.1
676650.0,inf
755382.0,1.0
561561.0,0.1
768029.0,1.5
8285.0,0.2
675606.0,0.5
675879.0,1.2
754218.0,0.1
776999.0,1.3
989642.0,0.2
27552.0,1.3
5327.0,0.4
765919.0,1.2
754157.0,0.1
14036.0,0.2
765880.0,0.2
765534.0,2.1
30925.0,0.8
3316.0,0.2
765785.0,2.2
34326.0,0.3
19085.0,0.9
764285.0,0.9
546920.0,1.2
764221.0,0.1
765845.0,0.3
765237.0,0.4
765814.0,0.7
554799.0,0.4
3442.0,0.3
18962.0,0.2
19403.0,0.3
21309.0,0.2
556405.0,1.3
4675.0,0.1
27176.0,0.1
772801.0,1.1
19299.0,1.2
691106.0,0.2
18940.0,0.8
777483.0,0.2
1340.0,0.1
552588.0,inf
675488.0,0.2
989555.0,1.0
27337.0,0.9
776083.0,1.2
560421.0,0.9
41918.0,0.9
643754.0,0.2
11918.0,0.6
11659.0,0.9
754345.0,0.2
561738.0,inf
989550.0,0.5
24854.0,0.6
1243.0,0.1
778194.0,0.2
765499.0,0.8
19399.0,1.2
765757.0,0.4
755216.0,1.1
754636.0,1.1
754300.0,1.1
754152.0,1.1
3047.0,0.3
978093.0,0.6
40802.0,0.7
34038.0,inf
755342.0,0.1
557411.0,0.1
754469.0,0.1
14787.0,0.7
998512.0,1.4
558895.0,0.7
545544.0,inf
42054.0,0.8
765545.0,0.2
557805.0,inf
23104.0,0.2
2826.0,0.7
569623.0,0.7
550579.0,0.6
23092.0,0.9
853130.0,1.0
4187.0,0.2
8500.0,0.7
555403.0,0.3
12911.0,1.0
4385.0,0.2
755003.0,1.0
644092.0,0.7
27361.0,0.6
770932.0,0.2
7027.0,0.2
611316.0,0.7
547792.0,0.5
12368.0,0.7
27480.0,0.3
768358.0,0.1
546810.0,1.1
545487.0,0.7
540570.0,1.2
754165.0,0.1
754501.0,0.2
4900.0,inf
4482.0,0.2
989536.0,0.3
5431.0,1.4
989504.0,0.3
764923.0,1.5
765233.0,0.6
39681.0,1.0
756951.0,0.2
25173.0,0.4
6782.0,1.1
39288.0,0.8
690635.0,0.9
675651.0,0.9
989527.0,0.3
35906.0,0.2
570229.0,0.1
998603.0,1.3
23185.0,1.2
675784.0,0.7
550553.0,0.3
768175.0,0.1
628819.0,0.8
552547.0,0.9
756922.0,0.1
699343.0,0.2
989512.0,0.2
545500.0,1.0
20716.0,1.3
18732.0,1.2
998612.0,1.0
541667.0,0.5
552056.0,1.1
779948.0,0.2
23160.0,0.2
8180.0,0.3
40251.0,0.4
4190.0,0.1
551243.0,0.9
36903.0,1.1
4531.0,0.6
989519.0,0.2
551918.0,1.2
25172.0,0.3
6167.0,0.4
764697.0,0.5
995393.0,0.4
6254.0,0.6
765849.0,0.1
977351.0,0.9
779943.0,1.2
541989.0,0.2
675625.0,inf
770839.0,1.4
690542.0,0.5
989514.0,0.6
768907.0,0.2
777389.0,0.1
989545.0,0.6
755568.0,1.1
989608.0,0.6
22628.0,0.8
768310.0,0.6
754009.0,1.2
768221.0,1.1
14142.0,1.0
28295.0,1.1
13658.0,0.7
781081.0,1.1
40204.0,0.7
754323.0,1.2
754943.0,1.1
1019544.0,0.1
13356.0,0.2
28534.0,1.5
41219.0,0.1
762903.0,0.4
10408.0,0.2
7615.0,0.3
552234.0,0.9
1020622.0,0.1
552806.0,0.9
18977.0,0.3
567373.0,1.5
768479.0,1.1
24341.0,1.1
13589.0,0.9
21190.0,1.4
18986.0,0.2
18981.0,0.2
772053.0,1.1
18764.0,0.8
778819.0,0.3
998604.0,1.4
18848.0,0.4
989566.0,0.8
25089.0,inf
19182.0,inf
777522.0,0.1
547244.0,0.9
33319.0,0.9
24007.0,0.2
18757.0,0.2
998743.0,1.1
9205.0,1.2
561827.0,0.3
6977.0,1.2
3731.0,0.3
754226.0,0.2
20282.0,0.1
504723.0,0.3
20620.0,0.2
19078.0,inf
553896.0,0.2
998711.0,1.2
19400.0,0.8
6613.0,0.5
3336.0,0.1
6231.0,0.2
13001.0,inf
9657.0,0.3
19282.0,0.9
19147.0,0.7
557382.0,inf
6687.0,0.1
19420.0,inf
763327.0,0.8
13000.0,0.7
690525.0,0.2
755559.0,0.7
18814.0,0.1
12385.0,inf
6192.0,0.2
989562.0,0.3
753668.0,0.2
7964.0,0.1
1020703.0,0.3
6265.0,0.3
777362.0,0.9
6110.0,0.2
4360.0,0.1
3382.0,0.3
24589.0,0.3
3771.0,1.1
18903.0,inf
6492.0,0.7
849232.0,inf
989529.0,0.2
754184.0,0.1
9812.0,0.1
5076.0,0.2
754701.0,1.3
696871.0,0.1
753164.0,1.2
1020623.0,0.1
6037.0,0.2
569175.0,0.9
8000.0,0.2
989570.0,0.5
13798.0,0.3
553025.0,1.3
13055.0,0.6
13800.0,0.3
11715.0,0.3
13056.0,inf
643708.0,0.8
567431.0,0.2
989548.0,0.2
972831.0,0.7
755358.0,0.2
3759.0,0.2
778591.0,0.2
22955.0,0.7
28405.0,0.5
989532.0,0.8
14292.0,inf
23215.0,0.3
5096.0,inf
550908.0,0.3
10731.0,inf
3395.0,1.4
3666.0,0.3
14398.0,0.2
6122.0,0.8
989520.0,0.6
989567.0,0.2
27369.0,1.0
753806.0,0.6
6692.0,0.8
764337.0,0.3
674508.0,0.1
776784.0,0.1
989526.0,0.3
540895.0,0.9
23349.0,1.1
6989.0,1.3
556487.0,0.3
560936.0,0.8
42190.0,0.6
545643.0,0.6
6560.0,1.0
554252.0,0.8
13109.0,inf
989537.0,0.7
989551.0,1.0
676020.0,0.3
2920.0,0.2
7492.0,1.3
12427.0,0.2
18939.0,0.8
29750.0,0.1
23736.0,0.9
556320.0,0.1
754455.0,1.0
3721.0,0.1
560956.0,0.7
849664.0,0.2
558078.0,0.1
569812.0,0.3
6504.0,0.7
558674.0,0.1
6384.0,1.1
559454.0,0.1
561067.0,0.1
675324.0,0.2
557133.0,0.3
8697.0,1.0
989541.0,0.5
556264.0,0.4
755313.0,1.0
3466.0,0.2
42227.0,0.7
674478.0,0.2
29422.0,1.0
754812.0,0.1
567628.0,0.5
998787.0,1.5
571467.0,0.5
754401.0,0.3
3205.0,1.1
989577.0,1.0
989533.0,1.0
642363.0,0.2
33746.0,0.4
10413.0,0.9
760461.0,0.4
643989.0,0.9
34195.0,1.2
5899.0,0.2
571409.0,0.2
760477.0,1.4
611608.0,0.4
989561.0,1.0
989565.0,0.8
998599.0,0.3
998433.0,0.4
754759.0,0.2
7048.0,0.3
760484.0,1.4
753318.0,1.4
548658.0,0.4
753056.0,1.4
989523.0,0.4
760405.0,1.4
569517.0,0.1
39542.0,0.2
760457.0,1.4
4391.0,0.5
38035.0,0.4
675634.0,1.0
42022.0,0.2
28369.0,0.9
989558.0,0.7
559695.0,0.5
554941.0,0.8
989595.0,0.2
764362.0,0.1
40143.0,0.2
567652.0,0.7
4497.0,0.2
560037.0,0.6
573204.0,0.5
756214.0,0.1
5348.0,1.0
3953.0,1.2
6459.0,1.3
560790.0,0.6
7617.0,0.3
580541.0,0.6
754435.0,0.1
580631.0,0.3
754409.0,1.1
23004.0,0.1
754936.0,0.1
546079.0,0.4
568670.0,0.4
6686.0,0.3
675104.0,0.9
542951.0,0.3
7560.0,1.1
13898.0,0.3
7618.0,0.3
570379.0,0.5
580589.0,0.5
557772.0,0.1
754202.0,0.8
989605.0,0.2
23022.0,1.2
989639.0,0.2
989629.0,0.1
560088.0,1.7
754624.0,0.1
28439.0,1.5
548403.0,0.5
696965.0,0.2
35751.0,0.8
5924.0,0.1
8110.0,0.1
676779.0,0.1
1143.0,0.2
676459.0,0.9
13190.0,0.2
5468.0,0.2
989400.0,0.2
35687.0,0.8
5245.0,1.0
989618.0,0.2
34656.0,0.8
989531.0,0.3
4077.0,0.9
36940.0,0.5
7886.0,0.1
676002.0,0.3
13799.0,0.2
13590.0,0.9
9349.0,inf
6059.0,0.2
13926.0,0.1
15317.0,0.1
13815.0,0.2
9348.0,0.2
15318.0,inf
676512.0,inf
28473.0,0.3
12948.0,0.5
6058.0,0.9
6204.0,0.9
6586.0,0.2
13816.0,0.2
13925.0,0.3
675778.0,0.1
9839.0,0.2
983357.0,0.4
1167.0,0.2
752477.0,0.2
569617.0,0.1
763080.0,1.9
675766.0,0.1
753691.0,0.1
548609.0,1.0
570568.0,0.5
757872.0,0.1
541312.0,0.3
696353.0,0.1
632402.0,0.9
762271.0,0.3
674325.0,0.1
783902.0,0.9
5280.0,0.2
770094.0,0.9
769888.0,0.9
557959.0,0.9
762915.0,0.4
775433.0,0.7
550117.0,0.6
765201.0,0.2
761285.0,0.9
35397.0,0.3
762918.0,0.8
764325.0,1.2
760401.0,1.7
763323.0,0.4
25305.0,0.5
10960.0,1.6
552028.0,1.6
762412.0,0.9
552963.0,1.6
760400.0,0.2
31015.0,0.8
2874.0,0.2
20352.0,1.5
763318.0,0.1
676038.0,0.1
6023.0,0.2
5618.0,0.2
655297.0,0.8
10776.0,0.2
29057.0,0.6
31928.0,inf
762971.0,0.5
19142.0,1.0
765357.0,1.2
27862.0,0.2
19189.0,inf
19290.0,0.2
29419.0,0.5
770603.0,0.8
767042.0,0.5
763708.0,1.9
762268.0,0.5
30192.0,1.6
4412.0,1.5
29365.0,0.4
30946.0,0.6
553248.0,0.2
553374.0,0.2
765359.0,0.9
753459.0,1.0
989459.0,2.1
765198.0,0.8
765788.0,1.0
10486.0,0.2
30945.0,0.3
553278.0,1.6
759876.0,0.1
766908.0,0.8
643431.0,0.7
22583.0,0.3
505067.0,0.2
754262.0,0.2
753719.0,1.6
27171.0,0.9
755380.0,1.2
32405.0,inf
764204.0,0.8
655489.0,inf
634381.0,0.6
548479.0,0.5
34036.0,1.0
11018.0,0.1
5999.0,1.6
37430.0,0.7
37315.0,1.5
753747.0,1.0
36890.0,1.0
541600.0,0.2
11017.0,0.6
25092.0,0.3
11016.0,0.5
765404.0,1.1
6628.0,0.4
849524.0,0.1
568498.0,1.2
766964.0,0.2
31785.0,0.1
774191.0,0.1
18740.0,1.0
18878.0,0.2
757826.0,0.9
768063.0,0.3
567713.0,0.6
765182.0,1.1
38102.0,0.3
24860.0,0.2
37947.0,0.8
780835.0,0.2
31649.0,1.0
675266.0,1.0
29364.0,0.2
753156.0,0.2
770649.0,0.2
31621.0,0.2
31519.0,inf
510764.0,inf
547017.0,0.2
627151.0,1.0
510456.0,0.2
627380.0,inf
3107.0,0.2
18721.0,0.2
6929.0,0.4
8891.0,0.9
768007.0,0.2
552663.0,0.2
753802.0,1.0
551741.0,0.2
568116.0,0.3
755013.0,1.0
763498.0,0.3
18819.0,0.2
18849.0,0.3
546757.0,0.8
754621.0,0.2
540966.0,0.2
768241.0,0.3
32311.0,0.6
769466.0,0.3
754311.0,0.7
10326.0,0.6
30242.0,0.2
8127.0,0.4
549737.0,0.2
32057.0,1.0
24030.0,0.2
643013.0,inf
5594.0,1.1
6494.0,0.2
23709.0,0.2
6026.0,0.5
9259.0,0.2
7079.0,1.1
13541.0,0.3
7064.0,0.2
5652.0,0.2
7193.0,0.4
5427.0,0.3
676816.0,0.8
36225.0,0.7
34579.0,0.2
753990.0,0.3
768222.0,0.3
12803.0,0.3
7693.0,0.4
558430.0,1.2
1981.0,0.2
9905.0,0.2
13922.0,0.2
1168.0,1.4
2682.0,0.9
30478.0,0.1
7378.0,0.1
1015076.0,1.3
761633.0,0.8
1029073.0,0.8
9782.0,0.1
606949.0,2.1
30828.0,0.1
1049.0,0.1
1028851.0,0.9
1030393.0,0.8
8919.0,0.7
9849.0,0.4
7352.0,0.1
10519.0,0.1
1028597.0,0.8
1030239.0,0.9
15643.0,0.2
10478.0,0.3
9344.0,1.3
720260.0,inf
1028731.0,0.8
21246.0,0.3
25559.0,inf
15642.0,0.3
7716.0,0.1
1028539.0,0.9
13961.0,1.2
1694.0,0.1
504927.0,inf
1030709.0,0.8
605.0,1.0
849352.0,0.8
778725.0,0.8
574338.0,inf
769799.0,0.4
1030449.0,0.9
25886.0,0.8
1030736.0,0.8
22735.0,0.1
1028828.0,0.9
753708.0,1.2
1028635.0,0.8
304.0,0.2
3650.0,1.4
10477.0,0.2
5839.0,1.1
850878.0,1.1
1029329.0,0.9
1029161.0,0.9
1030616.0,0.9
1029144.0,0.9
1029321.0,0.9
1030165.0,0.8
763944.0,inf
1028768.0,0.9
1030292.0,0.9
5222.0,0.1
1030158.0,0.9
770093.0,0.1
2517.0,0.2
1030454.0,0.9
2513.0,1.0
9318.0,1.5
557569.0,1.0
15999.0,0.9
1030695.0,0.9
9850.0,0.5
774155.0,0.9
1028762.0,0.8
9851.0,0.5
15252.0,0.1
1030615.0,0.9
1029102.0,0.9
542623.0,0.2
1848.0,0.1
510632.0,0.9
761563.0,0.1
774003.0,0.9
8800.0,1.4
867680.0,1.6
9852.0,0.5
10383.0,1.0
769978.0,1.0
618991.0,0.1
1029101.0,0.9
35893.0,inf
760476.0,0.8
16264.0,0.1
9854.0,0.5
7038.0,0.6
1030573.0,0.9
754954.0,0.2
31493.0,0.8
11010.0,0.1
763432.0,1.6
756106.0,0.8
1014910.0,1.2
675120.0,0.1
764025.0,0.4
9676.0,0.1
510733.0,inf
11011.0,0.1
11132.0,0.1
545525.0,0.9
2715.0,1.1
764100.0,0.3
574426.0,inf
690674.0,0.7
760512.0,inf
7199.0,0.1
7084.0,0.3
27916.0,1.1
978.0,0.1
853152.0,0.4
1554.0,0.5
30452.0,0.1
24908.0,0.2
774874.0,0.4
181.0,0.8
775697.0,0.4
2576.0,0.2
1028730.0,0.9
19360.0,0.2
9946.0,0.1
7050.0,1.3
15954.0,1.1
570668.0,1.4
1028749.0,0.9
15896.0,0.1
555280.0,0.1
1106.0,0.3
1030164.0,0.9
19240.0,0.3
19126.0,0.2
19076.0,inf
18956.0,inf
18863.0,0.3
19272.0,0.3
18754.0,0.3
1029259.0,0.9
541622.0,0.4
1030327.0,0.9
1030120.0,0.9
1029245.0,0.9
1028830.0,0.9
569317.0,1.0
11265.0,0.3
1028653.0,0.9
1028589.0,0.9
18825.0,inf
1015567.0,1.3
1028654.0,0.9
1030577.0,0.9
21166.0,0.1
10481.0,0.3
769994.0,0.4
977014.0,0.9
781768.0,0.3
9539.0,0.6
753508.0,0.2
557266.0,0.4
570506.0,0.5
1028456.0,0.9
20726.0,0.1
1030101.0,0.9
1022717.0,0.6
1028459.0,0.9
9317.0,1.6
540000.0,inf
1922.0,0.2
383.0,0.2
568745.0,inf
415.0,1.2
9856.0,0.9
9780.0,1.2
27449.0,0.2
9855.0,1.6
137.0,1.0
567817.0,1.6
13568.0,0.1
755364.0,0.9
555096.0,0.2
1345.0,0.4
763347.0,1.6
853210.0,1.2
773501.0,0.4
1030614.0,0.9
773304.0,0.3
566801.0,1.2
1146.0,0.4
769665.0,0.1
776485.0,0.2
15953.0,1.1
714960.0,inf
770909.0,1.0
768031.0,1.1
27227.0,0.3
571279.0,1.1
770931.0,0.5
31031.0,1.1
771199.0,0.9
638078.0,0.6
7756.0,0.2
16234.0,0.4
10913.0,0.2
13542.0,1.6
1028931.0,0.9
13829.0,1.5
561902.0,0.4
752520.0,0.1
8645.0,0.3
849354.0,0.8
9397.0,0.1
9064.0,0.5
8754.0,0.2
761592.0,1.0
562610.0,0.2
8755.0,0.1
14285.0,1.1
755115.0,0.8
1027641.0,0.9
570136.0,0.1
765436.0,0.2
12418.0,0.3
770192.0,0.9
9900.0,0.1
226.0,0.3
7931.0,0.3
9868.0,0.5
1030131.0,0.9
761568.0,1.0
541487.0,0.6
10985.0,0.5
763006.0,0.8
1027600.0,0.8
35248.0,inf
774018.0,0.3
756853.0,0.7
29829.0,0.2
1027624.0,0.9
556475.0,1.3
1247.0,0.9
1027594.0,0.9
775130.0,0.4
1026946.0,0.9
561826.0,1.1
771856.0,0.2
574651.0,1.5
9179.0,1.1
11124.0,1.4
1027281.0,0.9
28595.0,0.3
28603.0,0.1
1029234.0,0.9
1027608.0,0.8
1028917.0,0.9
2418.0,0.5
1027143.0,0.9
9503.0,1.1
28766.0,0.8
29238.0,0.2
761602.0,inf
1030331.0,0.8
1027646.0,0.9
10336.0,1.2
1029232.0,0.9
1028594.0,0.9
1027294.0,0.9
1027537.0,0.9
11121.0,0.5
764602.0,0.6
9107.0,0.1
1026975.0,0.9
27904.0,1.0
774249.0,0.3
12492.0,1.3
1030335.0,0.9
556866.0,0.2
30456.0,0.2
781958.0,0.7
11116.0,1.4
1030146.0,0.9
775107.0,0.1
30156.0,0.2
1027890.0,0.8
21208.0,0.4
5014.0,0.3
1026909.0,0.9
756400.0,0.3
1030155.0,0.8
1030745.0,0.9
7951.0,0.4
579556.0,1.5
1028832.0,0.8
1027510.0,0.9
1027795.0,0.8
510062.0,0.5
1397.0,0.3
569501.0,0.1
697.0,0.1
1028576.0,0.9
